Timestamp,ServerID,RackID,DataCentreZone,UserID,WorkType,user_session_duration_s,user_request_count,user_payload_size_mb,user_cpu_cores_used,user_gpu_memory_used_gb,user_ram_used_gb,user_disk_io_mbps,user_power_draw_w,user_cpu_contribution_pct,user_gpu_contribution_pct,user_heat_contribution_pct,inlet_temp_c,outlet_temp_c,hotspot_temp_c,cooling_capacity_pct,airflow_rate_cfm,ambient_temp_c,humidity_pct,rolling_avg_temp_15m_c,thermal_spike_label
2024-04-04 21:22:00,SRV-0057,RACK-050,Zone-C,USR-01753,stream,1372.7,815,12.0,33.33,11.54,30.49,167.4,403.5,26.039,14.425,8.07,23.98,38.35,62.08,74.5,2629.3,20.47,48.4,63.35,True
2024-04-04 21:48:00,SRV-0049,RACK-028,Zone-C,USR-04755,batch,2565.2,79,30.8,31.33,7.0,81.02,975.1,426.5,24.477,8.75,8.53,24.17,35.85,49.44,79.4,2805.0,21.56,43.2,55.76,False
2024-04-04 22:14:00,SRV-0173,RACK-039,Zone-D,USR-03802,inference,200.8,4959,2.651,6.53,24.41,13.49,55.8,258.9,5.102,30.512,5.178,23.75,36.84,51.78,84.1,2866.3,19.56,43.3,53.92,False
2024-04-04 22:41:00,SRV-0082,RACK-034,Zone-D,USR-02656,stream,1894.7,814,61.0,28.17,0.01,26.3,141.3,300.7,22.008,0.012,6.014,22.45,38.37,54.45,77.6,2808.0,23.39,41.6,53.91,False
2024-04-04 23:07:00,SRV-0066,RACK-041,Zone-A,USR-03519,data-pipeline,4233.1,27,262.4,28.19,3.86,221.93,584.3,418.2,22.023,4.825,8.364,23.19,41.61,57.0,82.3,2910.2,19.5,39.8,54.95,False
2024-04-04 23:33:00,SRV-0077,RACK-029,Zone-D,USR-01481,web,342.1,1988,5.69,17.78,0.0,4.68,8.7,199.9,13.891,0.0,3.998,23.46,36.8,49.64,85.8,2902.5,20.57,47.6,52.46,False
2024-04-05 00:00:00,SRV-0045,RACK-004,Zone-A,USR-02579,stream,2172.9,806,100.5,14.4,6.46,39.6,119.1,220.8,11.25,8.075,4.416,26.3,41.23,52.6,88.8,3061.8,19.94,43.9,53.09,False
2024-04-05 00:26:00,SRV-0079,RACK-014,Zone-B,USR-04821,ETL,2817.7,62,2468.3,52.79,6.66,74.2,476.7,529.7,41.242,8.325,10.594,23.71,39.43,53.58,88.4,2993.6,22.54,45.6,53.45,False
2024-04-05 00:53:00,SRV-0020,RACK-005,Zone-A,USR-01554,data-pipeline,2141.2,41,948.6,44.66,7.59,197.5,186.8,538.7,34.891,9.488,10.774,24.5,43.07,59.85,76.6,2607.7,21.07,39.4,54.53,False
2024-04-05 01:19:00,SRV-0192,RACK-025,Zone-A,USR-00646,batch,5139.6,94,243.7,33.69,14.96,122.9,421.2,481.8,26.32,18.7,9.636,23.41,38.8,57.76,91.3,2832.1,20.77,41.4,54.69,False
2024-04-05 01:45:00,SRV-0123,RACK-039,Zone-D,USR-01827,web,276.3,2051,5.29,9.02,2.94,14.08,1.2,132.6,7.047,3.675,2.652,25.11,36.14,51.96,79.0,2932.3,20.47,47.1,55.15,True
2024-04-05 02:12:00,SRV-0067,RACK-008,Zone-A,USR-01550,ML-training,7958.0,13,182.7,64.94,38.8,196.37,463.2,823.8,50.734,48.5,16.476,24.64,45.02,70.12,66.1,2543.7,22.4,45.3,58.65,False
2024-04-05 02:38:00,SRV-0083,RACK-015,Zone-D,USR-01699,ML-training,8679.2,12,526.1,64.51,56.09,123.89,48.4,911.3,50.398,70.112,18.226,24.82,47.5,78.71,48.9,1876.6,21.81,40.4,63.68,False
2024-04-05 03:04:00,SRV-0003,RACK-019,Zone-A,USR-03571,data-pipeline,6089.4,36,1394.1,25.95,0.0,110.63,495.3,349.0,20.273,0.0,6.98,24.59,37.76,53.93,81.2,2801.4,22.01,39.2,62.5,False
2024-04-05 03:31:00,SRV-0182,RACK-011,Zone-B,USR-04614,ETL,1145.8,60,128.6,35.37,2.17,109.51,251.3,418.6,27.633,2.712,8.372,25.63,41.4,57.74,76.5,2662.5,22.82,41.9,62.49,False
2024-04-05 03:57:00,SRV-0064,RACK-020,Zone-D,USR-03427,inference,343.2,4997,1.85,18.75,25.72,22.6,19.5,403.6,14.648,32.15,8.072,23.44,41.13,56.91,71.4,2634.6,21.46,42.9,63.48,False
2024-04-05 04:23:00,SRV-0040,RACK-036,Zone-D,USR-03705,ETL,2062.9,51,242.0,19.9,4.49,103.38,265.4,343.0,15.547,5.612,6.86,23.97,35.8,47.99,85.8,3074.5,20.16,42.6,59.06,False
2024-04-05 04:50:00,SRV-0059,RACK-018,Zone-B,USR-03225,ML-training,7545.7,12,120.3,50.74,65.7,187.43,553.8,901.9,39.641,82.125,18.038,24.52,44.1,64.52,68.5,2351.0,21.3,44.8,56.22,False
2024-04-05 05:16:00,SRV-0183,RACK-014,Zone-D,USR-04425,stream,2299.2,853,29.3,1.79,0.61,33.04,152.3,131.3,1.398,0.762,2.626,24.33,35.91,49.83,84.6,3061.1,20.86,39.9,55.4,False
2024-04-05 05:42:00,SRV-0062,RACK-038,Zone-A,USR-04786,ML-training,4997.0,9,109.8,43.99,49.39,258.46,751.2,800.6,34.367,61.738,16.012,26.1,46.74,76.02,56.4,2273.4,20.49,41.2,59.05,False
2024-04-05 06:09:00,SRV-0132,RACK-025,Zone-C,USR-04575,inference,196.2,5141,6.743,30.24,45.7,24.95,61.9,588.1,23.625,57.125,11.762,22.13,37.6,72.35,66.8,2696.8,20.17,45.2,62.14,True
2024-04-05 06:35:00,SRV-0060,RACK-016,Zone-D,USR-00391,data-pipeline,4311.4,51,698.6,13.92,0.0,193.13,463.5,260.3,10.875,0.0,5.206,23.76,36.93,53.86,79.4,2745.7,21.6,40.8,63.32,False
2024-04-05 07:01:00,SRV-0116,RACK-018,Zone-C,USR-04508,stream,2446.0,835,32.2,8.87,2.32,38.7,74.7,134.5,6.93,2.9,2.69,25.0,33.74,50.18,89.9,3164.3,21.73,38.7,60.45,False
2024-04-05 07:28:00,SRV-0075,RACK-001,Zone-A,USR-01282,data-pipeline,7227.0,39,646.1,31.39,0.0,170.6,287.4,379.0,24.523,0.0,7.58,21.48,32.36,44.17,82.0,3032.8,19.73,45.9,59.32,False
2024-04-05 07:54:00,SRV-0122,RACK-040,Zone-B,USR-04965,data-pipeline,5785.1,39,197.6,31.53,0.51,293.17,518.3,461.9,24.633,0.638,9.238,24.05,38.54,55.13,82.8,2974.5,21.25,45.1,55.14,False
2024-04-05 08:21:00,SRV-0107,RACK-001,Zone-D,USR-00507,ML-training,4738.6,13,640.8,56.69,77.22,120.54,200.7,943.8,44.289,96.525,18.876,23.49,48.09,86.46,52.2,2067.7,23.21,41.2,57.96,False
2024-04-05 08:47:00,SRV-0096,RACK-001,Zone-C,USR-01723,stream,1333.2,778,22.8,23.58,4.89,48.75,156.3,324.5,18.422,6.112,6.49,22.16,38.82,60.84,67.3,2355.0,19.66,44.1,59.36,False
2024-04-05 09:13:00,SRV-0091,RACK-021,Zone-B,USR-00958,batch,4290.3,82,71.8,45.6,16.57,36.59,623.8,531.0,35.625,20.712,10.62,24.25,43.05,78.03,60.2,2292.5,22.83,43.0,64.93,True
2024-04-05 09:40:00,SRV-0158,RACK-025,Zone-B,USR-01735,analytics,2456.0,121,230.8,37.47,22.59,32.47,76.3,542.8,29.273,28.237,10.856,23.79,42.61,64.04,70.1,2598.1,19.47,45.2,68.9,False
2024-04-05 10:06:00,SRV-0130,RACK-027,Zone-D,USR-00763,stream,762.7,788,20.2,13.56,6.36,7.51,80.6,276.5,10.594,7.95,5.53,25.22,36.57,57.0,72.8,2815.6,21.32,47.0,69.27,False
2024-04-05 10:32:00,SRV-0062,RACK-010,Zone-C,USR-02556,analytics,1281.9,140,68.8,17.69,17.34,63.77,532.4,336.0,13.82,21.675,6.72,22.61,36.79,57.68,73.3,2818.3,18.11,45.4,63.52,False
2024-04-05 10:59:00,SRV-0049,RACK-050,Zone-D,USR-02612,data-pipeline,5937.4,36,309.2,35.67,6.47,141.41,510.3,455.2,27.867,8.088,9.104,24.67,41.53,69.32,58.2,2337.3,21.74,43.3,65.21,True
2024-04-05 11:25:00,SRV-0137,RACK-012,Zone-A,USR-03694,stream,1992.3,770,22.4,20.97,6.18,35.13,91.9,318.8,16.383,7.725,6.376,24.24,36.65,56.63,83.4,3031.6,20.45,45.0,60.93,True
2024-04-05 11:51:00,SRV-0092,RACK-028,Zone-B,USR-01760,ETL,4142.8,58,142.5,43.49,13.08,104.49,448.9,533.3,33.977,16.35,10.666,24.38,43.37,71.61,62.3,2545.0,18.17,47.2,62.45,True
2024-04-05 12:18:00,SRV-0159,RACK-049,Zone-C,USR-02890,stream,1198.8,795,71.9,7.19,0.0,7.49,136.8,180.9,5.617,0.0,3.618,23.99,34.5,45.07,89.9,2997.3,20.08,38.9,60.06,False
2024-04-05 12:44:00,SRV-0124,RACK-032,Zone-D,USR-01343,batch,1293.8,88,34.9,29.43,14.18,67.33,257.3,407.1,22.992,17.725,8.142,25.33,43.31,67.12,67.6,2407.6,24.07,42.5,61.95,False
2024-04-05 13:10:00,SRV-0061,RACK-033,Zone-B,USR-04081,web,412.7,1994,10.34,0.5,3.75,11.35,25.1,101.6,0.391,4.688,2.032,24.19,34.93,51.79,85.1,2990.0,22.28,47.3,58.44,False
2024-04-05 13:37:00,SRV-0048,RACK-008,Zone-D,USR-01637,stream,995.4,814,10.7,7.19,1.43,47.93,50.2,168.6,5.617,1.787,3.372,22.97,36.25,47.22,92.2,2915.5,21.59,40.5,56.56,False
2024-04-05 14:03:00,SRV-0153,RACK-042,Zone-C,USR-03510,ML-training,11689.1,17,163.1,75.87,27.41,202.58,552.6,827.6,59.273,34.262,16.552,24.19,46.19,63.28,68.0,2417.0,22.22,42.8,54.9,False
2024-04-05 14:29:00,SRV-0164,RACK-026,Zone-A,USR-00550,ML-training,8277.2,14,757.4,51.26,64.12,113.86,216.0,905.4,40.047,80.15,18.108,26.43,49.5,72.65,63.0,2373.5,22.94,43.4,60.41,False
2024-04-05 14:56:00,SRV-0136,RACK-042,Zone-A,USR-02006,inference,159.3,5086,1.142,0.5,22.28,0.5,34.0,210.3,0.391,27.85,4.206,25.09,41.68,60.26,78.8,2955.2,23.71,41.9,59.04,False
2024-04-05 15:22:00,SRV-0058,RACK-050,Zone-A,USR-02184,ETL,2851.1,57,218.8,35.79,2.06,231.28,225.3,476.7,27.961,2.575,9.534,24.21,37.27,47.7,87.9,3103.7,20.99,48.0,58.22,False
2024-04-05 15:49:00,SRV-0101,RACK-041,Zone-D,USR-02566,stream,2289.3,804,43.2,31.73,6.52,47.92,37.9,414.9,24.789,8.15,8.298,24.49,36.17,66.04,72.4,2374.9,22.31,43.9,61.99,False
2024-04-05 16:15:00,SRV-0112,RACK-002,Zone-B,USR-00759,ML-training,5305.4,22,90.6,61.84,49.39,178.3,452.6,904.6,48.312,61.738,18.092,23.93,44.38,70.58,63.2,2351.5,22.14,48.3,63.45,False
2024-04-05 16:41:00,SRV-0173,RACK-035,Zone-A,USR-00324,inference,331.8,4960,3.171,42.05,45.93,15.26,28.6,722.6,32.852,57.412,14.452,25.45,47.19,79.31,54.2,2129.0,21.59,47.5,64.78,True
2024-04-05 17:08:00,SRV-0062,RACK-034,Zone-A,USR-01926,data-pipeline,5378.7,35,278.5,59.49,8.7,200.03,1265.7,677.0,46.477,10.875,13.54,26.09,45.91,74.5,64.2,2323.1,21.15,49.2,67.63,False
2024-04-05 17:34:00,SRV-0039,RACK-006,Zone-A,USR-00111,stream,2296.0,810,54.9,32.57,11.65,39.54,119.4,465.7,25.445,14.562,9.314,24.52,39.15,51.83,81.4,3064.0,23.83,48.6,68.45,False
2024-04-05 18:00:00,SRV-0058,RACK-031,Zone-A,USR-01824,batch,4272.3,71,275.9,18.14,9.02,40.48,1059.2,319.9,14.172,11.275,6.398,25.46,40.1,59.54,78.2,2900.0,21.82,47.7,67.15,False
2024-04-05 18:27:00,SRV-0099,RACK-023,Zone-C,USR-03622,stream,2594.4,790,14.5,7.85,3.56,49.58,42.6,199.9,6.133,4.45,3.998,24.18,33.59,44.54,87.9,3071.7,19.6,42.7,61.94,False
2024-04-05 18:53:00,SRV-0192,RACK-012,Zone-C,USR-01139,data-pipeline,6684.4,45,1312.8,34.99,3.21,208.56,1089.4,448.7,27.336,4.012,8.974,24.47,35.69,47.58,83.8,2741.3,17.07,49.7,55.6,False
2024-04-05 19:19:00,SRV-0044,RACK-028,Zone-B,USR-01721,stream,957.4,763,23.9,28.23,0.0,20.28,1.0,316.9,22.055,0.0,6.338,24.02,35.71,45.39,81.9,2756.9,22.86,46.9,49.78,True
2024-04-05 19:46:00,SRV-0029,RACK-015,Zone-C,USR-00724,analytics,3064.9,130,130.9,18.08,10.94,54.75,167.1,248.3,14.125,13.675,4.966,22.22,38.07,59.84,75.2,2635.4,20.79,41.1,51.38,False
2024-04-05 20:12:00,SRV-0059,RACK-019,Zone-C,USR-02413,ML-training,3078.6,15,183.4,42.79,56.56,171.28,312.3,799.9,33.43,70.7,15.998,25.22,44.0,69.64,70.1,2300.3,21.2,42.4,53.4,False
2024-04-05 20:38:00,SRV-0071,RACK-012,Zone-C,USR-00767,batch,5039.1,86,10.4,40.64,6.08,100.53,362.4,451.1,31.75,7.6,9.022,26.78,44.8,62.2,67.5,2445.8,22.04,46.5,56.93,False
2024-04-05 21:05:00,SRV-0092,RACK-050,Zone-D,USR-04928,batch,2687.6,71,231.7,51.71,0.28,104.58,276.2,546.5,40.398,0.35,10.93,24.08,39.6,60.08,68.6,2396.4,25.12,42.4,59.43,False
2024-04-05 21:31:00,SRV-0009,RACK-048,Zone-C,USR-03382,ML-training,5045.6,17,270.2,66.69,53.23,121.19,212.3,962.6,52.102,66.538,19.252,24.31,47.21,74.62,58.9,2345.0,24.29,49.6,65.28,False
2024-04-05 21:57:00,SRV-0127,RACK-002,Zone-D,USR-02161,ML-training,7200.6,16,157.1,91.86,44.91,147.78,672.5,1129.4,71.766,56.137,22.588,24.6,45.33,83.4,57.9,2131.6,21.92,43.2,69.99,True
2024-04-05 22:24:00,SRV-0134,RACK-011,Zone-D,USR-01294,stream,2197.9,822,23.4,19.96,1.44,36.63,113.6,260.5,15.594,1.8,5.21,26.11,40.63,56.94,73.4,2696.1,23.36,52.7,67.45,False
2024-04-05 22:50:00,SRV-0157,RACK-044,Zone-C,USR-02368,web,330.7,1973,5.63,2.9,0.0,19.28,38.7,50.0,2.266,0.0,1.0,23.43,34.66,48.74,85.0,3227.3,21.36,48.0,64.76,False
2024-04-05 23:17:00,SRV-0186,RACK-037,Zone-D,USR-04018,batch,2375.2,79,143.1,30.91,0.0,49.54,255.0,349.1,24.148,0.0,6.982,24.2,35.26,54.69,70.6,3020.3,23.43,43.3,63.68,False
2024-04-05 23:43:00,SRV-0145,RACK-038,Zone-A,USR-04271,stream,1645.5,793,31.7,14.46,0.0,17.18,52.8,220.7,11.297,0.0,4.414,24.95,33.64,40.5,100.0,3317.6,21.03,47.4,56.85,True
2024-04-06 00:09:00,SRV-0144,RACK-025,Zone-B,USR-01959,inference,156.9,4985,1.808,20.75,37.36,22.32,58.7,463.0,16.211,46.7,9.26,24.28,37.75,67.43,60.9,2399.5,22.54,50.3,53.66,False
2024-04-06 00:36:00,SRV-0131,RACK-043,Zone-C,USR-04222,batch,4027.4,65,80.4,7.12,2.21,95.13,211.7,164.7,5.562,2.762,3.294,25.46,42.43,57.55,75.5,2439.0,22.59,46.1,53.78,False
2024-04-06 01:02:00,SRV-0021,RACK-021,Zone-C,USR-00995,ML-training,7080.9,16,115.7,72.32,61.43,162.2,40.5,1055.4,56.5,76.788,21.108,25.11,50.24,82.42,52.4,2015.5,20.69,50.8,60.52,False
2024-04-06 01:28:00,SRV-0064,RACK-042,Zone-B,USR-01852,batch,2742.9,64,103.0,26.7,8.97,119.07,218.5,391.4,20.859,11.212,7.828,23.57,35.6,49.29,82.8,2760.7,21.39,51.0,59.44,False
2024-04-06 01:55:00,SRV-0090,RACK-036,Zone-C,USR-02977,ETL,2446.8,70,332.0,37.79,7.89,146.49,438.0,489.8,29.523,9.862,9.796,22.84,39.07,68.17,68.4,2285.3,19.01,45.2,64.97,False
2024-04-06 02:21:00,SRV-0036,RACK-009,Zone-C,USR-03872,ML-training,7763.2,8,193.9,44.22,45.81,191.38,155.8,715.4,34.547,57.262,14.308,23.09,42.33,71.4,61.8,2194.1,21.7,48.2,65.77,False
2024-04-06 02:47:00,SRV-0062,RACK-012,Zone-B,USR-03224,ML-training,4229.9,17,549.6,49.03,65.15,223.03,274.0,940.7,38.305,81.438,18.814,24.83,44.74,73.81,63.8,2451.3,23.94,43.5,69.02,False
2024-04-06 03:14:00,SRV-0170,RACK-010,Zone-D,USR-04011,ML-training,8621.9,15,191.4,61.58,38.92,245.47,89.8,896.2,48.109,48.65,17.924,26.3,50.0,79.54,58.2,2166.8,25.27,49.9,68.44,False
2024-04-06 03:40:00,SRV-0076,RACK-046,Zone-A,USR-04295,stream,847.1,814,20.9,24.89,9.39,45.1,95.9,363.3,19.445,11.738,7.266,25.59,36.65,52.23,80.4,3153.9,24.51,52.4,69.03,False
2024-04-06 04:06:00,SRV-0170,RACK-005,Zone-D,USR-01223,analytics,1087.5,127,180.3,19.65,18.83,35.46,293.1,340.5,15.352,23.537,6.81,24.01,37.88,49.27,81.2,2895.8,21.69,52.1,65.25,False
2024-04-06 04:33:00,SRV-0189,RACK-033,Zone-A,USR-04783,ETL,3119.3,62,119.8,47.56,0.0,31.97,276.0,439.8,37.156,0.0,8.796,26.22,43.66,64.47,77.2,2928.1,22.26,49.1,63.86,False
2024-04-06 04:59:00,SRV-0013,RACK-005,Zone-B,USR-01477,inference,138.7,5069,2.648,28.52,36.38,35.34,44.4,572.2,22.281,45.475,11.444,24.83,42.7,73.92,55.0,2235.1,22.17,44.6,63.89,True
2024-04-06 05:25:00,SRV-0011,RACK-016,Zone-D,USR-04878,batch,3278.2,84,540.7,38.08,0.0,55.26,273.6,440.3,29.75,0.0,8.806,23.47,41.03,58.65,73.1,2703.5,21.96,45.7,59.71,False
2024-04-06 05:52:00,SRV-0054,RACK-037,Zone-D,USR-00941,analytics,3175.4,128,34.4,22.1,16.75,37.22,209.8,407.5,17.266,20.938,8.15,22.85,36.46,49.82,84.3,2903.9,23.74,52.8,59.23,False
2024-04-06 06:18:00,SRV-0016,RACK-037,Zone-A,USR-03252,analytics,2518.4,108,62.4,49.33,13.03,58.57,314.8,596.0,38.539,16.287,11.92,24.49,43.5,67.78,57.9,2410.0,22.41,42.3,62.93,False
2024-04-06 06:45:00,SRV-0008,RACK-029,Zone-A,USR-00818,ML-training,3306.0,20,116.4,43.14,51.48,142.59,463.0,827.0,33.703,64.35,16.54,23.95,44.69,71.61,59.8,2231.9,25.42,51.3,64.36,False
2024-04-06 07:11:00,SRV-0104,RACK-018,Zone-A,USR-03917,stream,1600.8,802,48.5,32.76,18.29,0.55,81.3,427.3,25.594,22.862,8.546,24.05,41.25,69.68,59.7,2390.6,23.45,49.3,63.51,False
2024-04-06 07:37:00,SRV-0059,RACK-029,Zone-A,USR-02071,batch,4943.1,79,36.8,56.14,22.22,123.56,688.9,744.5,43.859,27.775,14.89,24.24,43.11,77.34,59.8,2217.6,23.99,51.1,67.25,False
2024-04-06 08:04:00,SRV-0057,RACK-006,Zone-C,USR-00637,ML-training,6168.5,18,90.5,65.71,37.68,106.9,89.3,908.3,51.336,47.1,18.166,25.61,49.12,76.75,49.4,2162.1,23.1,50.4,72.63,False
2024-04-06 08:30:00,SRV-0040,RACK-018,Zone-B,USR-04807,ML-training,7375.9,25,231.3,67.93,62.76,193.04,73.9,994.6,53.07,78.45,19.892,25.26,46.99,78.26,39.0,2049.7,23.96,48.6,74.73,False
2024-04-06 08:56:00,SRV-0187,RACK-032,Zone-A,USR-02377,ML-training,8286.0,14,84.3,87.9,53.13,149.2,341.0,1209.6,68.672,66.413,24.192,24.6,48.04,77.43,56.0,2184.6,24.71,51.2,75.89,False
2024-04-06 09:23:00,SRV-0130,RACK-042,Zone-D,USR-03676,data-pipeline,3541.5,48,135.9,26.47,11.41,195.78,327.7,451.9,20.68,14.262,9.038,24.84,38.78,53.7,79.2,2897.8,24.38,51.8,72.7,False
2024-04-06 09:49:00,SRV-0094,RACK-047,Zone-D,USR-03402,stream,2224.2,841,36.6,14.0,9.19,51.65,82.3,241.8,10.938,11.487,4.836,25.0,37.14,57.71,81.1,2724.4,20.27,44.2,68.77,False
2024-04-06 10:15:00,SRV-0138,RACK-031,Zone-D,USR-02521,web,156.3,1936,6.64,9.53,3.25,8.18,22.7,247.0,7.445,4.062,4.94,24.65,35.13,52.64,80.1,2651.9,22.47,49.9,63.95,False
2024-04-06 10:42:00,SRV-0044,RACK-011,Zone-A,USR-02526,batch,3008.1,72,309.7,24.74,1.85,92.74,605.7,315.6,19.328,2.312,6.312,26.49,36.28,47.61,83.7,2697.5,25.84,47.8,57.82,False
2024-04-06 11:08:00,SRV-0139,RACK-026,Zone-B,USR-02636,ML-training,7972.5,11,361.9,68.71,55.5,174.23,398.6,1052.6,53.68,69.375,21.052,24.77,47.86,70.71,61.0,2250.3,23.29,45.9,56.47,False
2024-04-06 11:34:00,SRV-0080,RACK-028,Zone-C,USR-04215,batch,4589.6,72,159.9,42.56,17.64,58.21,359.5,523.2,33.25,22.05,10.464,22.97,36.78,56.61,74.7,2670.0,21.55,50.6,57.06,False
2024-04-06 12:01:00,SRV-0081,RACK-027,Zone-A,USR-00260,ML-training,8973.1,12,61.6,53.9,37.34,177.19,133.3,805.5,42.109,46.675,16.11,24.45,42.38,58.24,80.0,2926.1,22.37,55.0,57.16,False
2024-04-06 12:27:00,SRV-0002,RACK-019,Zone-A,USR-02997,inference,247.8,4922,2.492,25.01,27.62,32.2,36.6,421.9,19.539,34.525,8.438,23.75,40.16,63.35,70.1,2591.1,20.31,45.9,59.3,False
2024-04-06 12:53:00,SRV-0178,RACK-045,Zone-C,USR-00756,data-pipeline,4518.3,35,246.7,18.75,0.0,264.26,264.2,283.6,14.648,0.0,5.672,24.82,36.7,45.62,93.5,3076.6,20.81,47.2,58.91,False
2024-04-06 13:20:00,SRV-0140,RACK-027,Zone-B,USR-04102,stream,1716.8,829,22.0,23.62,0.0,30.81,105.7,298.2,18.453,0.0,5.964,23.21,35.82,56.01,78.1,2938.1,22.46,51.5,55.97,False
2024-04-06 13:46:00,SRV-0115,RACK-020,Zone-A,USR-00066,data-pipeline,4557.2,35,842.2,9.93,4.04,192.55,213.3,221.6,7.758,5.05,4.432,24.37,32.44,48.04,89.0,3049.3,22.06,48.1,54.25,False
2024-04-06 14:13:00,SRV-0090,RACK-003,Zone-D,USR-04078,stream,1646.3,828,56.1,10.7,5.34,1.66,111.3,170.3,8.359,6.675,3.406,23.31,35.55,48.63,87.5,3067.0,22.22,46.6,52.33,False
2024-04-06 14:39:00,SRV-0023,RACK-016,Zone-D,USR-02779,stream,2395.3,790,163.4,32.76,8.0,63.49,113.6,370.9,25.594,10.0,7.418,24.28,38.85,58.21,75.2,2577.7,24.41,49.1,51.3,False
2024-04-06 15:05:00,SRV-0146,RACK-039,Zone-A,USR-01170,web,186.9,1934,5.75,0.59,0.83,7.92,20.7,133.6,0.461,1.037,2.672,26.04,36.39,45.11,86.8,2651.2,25.6,51.0,51.2,True
2024-04-06 15:32:00,SRV-0062,RACK-044,Zone-B,USR-04125,data-pipeline,3839.8,41,1728.1,24.9,13.19,193.68,922.8,433.9,19.453,16.488,8.678,25.44,42.29,57.85,78.2,2753.8,22.54,52.5,51.57,True
2024-04-06 15:58:00,SRV-0113,RACK-029,Zone-D,USR-01667,ETL,3007.0,55,200.9,19.4,3.06,142.09,463.1,319.9,15.156,3.825,6.398,27.09,41.88,53.82,87.9,2987.5,27.13,52.1,52.72,False
2024-04-06 16:24:00,SRV-0128,RACK-015,Zone-D,USR-00660,inference,236.9,5009,3.777,35.49,41.96,29.0,35.0,674.6,27.727,52.45,13.492,24.08,40.81,73.81,63.4,2486.4,24.44,48.3,57.76,False
2024-04-06 16:51:00,SRV-0062,RACK-030,Zone-C,USR-04996,data-pipeline,3599.8,43,368.4,41.29,0.0,116.45,262.7,474.6,32.258,0.0,9.492,24.53,44.27,64.02,71.7,2395.5,24.3,51.4,58.92,False
2024-04-06 17:17:00,SRV-0038,RACK-040,Zone-B,USR-05000,analytics,2145.9,126,55.0,25.07,8.33,90.11,103.4,372.8,19.586,10.412,7.456,24.37,35.4,46.96,84.9,3252.5,23.1,43.1,59.29,False
2024-04-06 17:43:00,SRV-0195,RACK-049,Zone-A,USR-03542,data-pipeline,4612.5,39,377.4,33.1,7.3,226.57,160.2,433.8,25.859,9.125,8.676,24.24,41.47,72.51,57.2,2304.0,23.84,50.0,62.22,True
2024-04-06 18:10:00,SRV-0166,RACK-001,Zone-C,USR-00361,web,315.6,1975,12.61,9.96,7.91,18.02,31.7,170.6,7.781,9.888,3.412,25.77,35.48,62.75,71.7,2800.7,27.34,52.9,64.01,True
2024-04-06 18:36:00,SRV-0195,RACK-029,Zone-C,USR-03798,inference,197.6,4912,4.9,22.93,25.71,16.21,34.9,415.3,17.914,32.138,8.306,25.48,41.18,58.38,73.5,2616.6,22.67,45.4,60.92,False
2024-04-06 19:02:00,SRV-0061,RACK-030,Zone-C,USR-02074,inference,183.8,5033,4.554,33.19,22.8,17.84,37.8,540.5,25.93,28.5,10.81,24.8,38.49,59.01,74.3,2622.8,24.7,51.8,59.92,False
2024-04-06 19:29:00,SRV-0129,RACK-040,Zone-B,USR-03362,inference,283.0,4993,4.66,28.51,37.5,7.11,39.2,510.6,22.273,46.875,10.212,22.91,37.16,58.2,75.6,2695.0,23.48,46.4,62.17,False
2024-04-06 19:55:00,SRV-0173,RACK-046,Zone-B,USR-02119,batch,4854.3,87,73.2,37.38,27.54,105.78,169.2,556.1,29.203,34.425,11.122,23.29,38.75,58.04,77.0,2664.6,21.58,50.4,59.28,False
2024-04-06 20:21:00,SRV-0156,RACK-032,Zone-B,USR-03934,ML-training,9456.9,21,67.8,53.34,42.78,208.07,224.5,811.6,41.672,53.475,16.232,24.5,44.16,75.26,57.8,2436.1,21.99,50.0,61.78,False
2024-04-06 20:48:00,SRV-0149,RACK-010,Zone-A,USR-03761,analytics,1916.9,110,108.0,23.94,22.26,32.58,73.1,391.4,18.703,27.825,7.828,25.74,42.13,62.54,63.8,2516.9,25.21,57.6,62.61,False
2024-04-06 21:14:00,SRV-0122,RACK-027,Zone-B,USR-00177,web,71.8,2002,8.14,6.1,0.0,7.0,3.5,163.2,4.766,0.0,3.264,25.23,35.82,46.38,88.3,3213.3,21.71,53.1,60.08,False
2024-04-06 21:41:00,SRV-0110,RACK-008,Zone-C,USR-04041,inference,88.8,5102,1.637,27.86,48.25,16.37,79.6,575.2,21.766,60.312,11.504,28.93,44.33,75.45,60.4,2122.8,22.45,52.7,63.53,False
2024-04-06 22:07:00,SRV-0013,RACK-036,Zone-D,USR-01313,ML-training,6296.8,17,147.2,40.39,56.53,106.94,160.0,756.7,31.555,70.663,15.134,27.53,47.49,80.07,60.7,2199.8,25.53,48.6,67.94,False
2024-04-06 22:33:00,SRV-0155,RACK-042,Zone-A,USR-04671,ETL,2953.0,70,353.6,49.23,0.0,103.15,1901.6,538.4,38.461,0.0,10.768,22.98,39.81,55.0,77.4,2823.5,25.35,52.8,63.89,False
2024-04-06 23:00:00,SRV-0100,RACK-035,Zone-A,USR-04000,inference,274.8,4915,4.524,22.22,13.41,14.92,41.4,313.5,17.359,16.762,6.27,24.58,39.4,55.78,83.6,2670.0,24.39,47.7,62.54,False
